model_version,control_model_version,challenger_model_version,ensemble_status,player_id,player_code,web_name,team_id,team_name,position,price,bonus_transition_multiplier,component_expected_minutes_next_1,component_expected_minutes_next_3,component_expected_minutes_next_5,component_expected_minutes_next_6,component_expected_points_next_1,component_expected_points_next_3,component_expected_points_next_5,component_expected_points_next_6,component_points_p10_next_1,component_points_p10_next_3,component_points_p10_next_5,component_points_p10_next_6,component_points_p50_next_1,component_points_p50_next_3,component_points_p50_next_5,component_points_p50_next_6,component_points_p90_next_1,component_points_p90_next_3,component_points_p90_next_5,component_points_p90_next_6,component_probability_10_plus_next_1,component_probability_10_plus_next_3,component_probability_10_plus_next_5,component_probability_10_plus_next_6,component_probability_15_plus_next_1,component_probability_15_plus_next_3,component_probability_15_plus_next_5,component_probability_15_plus_next_6,control_expected_points_next_1,control_expected_points_next_3,control_expected_points_next_5,control_expected_points_next_6,control_points_p10_next_1,control_points_p10_next_3,control_points_p10_next_5,control_points_p10_next_6,control_points_p50_next_1,control_points_p50_next_3,control_points_p50_next_5,control_points_p50_next_6,control_points_p90_next_1,control_points_p90_next_3,control_points_p90_next_5,control_points_p90_next_6,current_season_fixture_count,ensemble_point_weight,ensemble_probability_10_plus_weight,ensemble_probability_15_plus_weight,ensemble_probability_6_plus_weight,expected_minutes_next_1,expected_minutes_next_3,expected_minutes_next_5,expected_minutes_next_6,expected_points_next_1,expected_points_next_3,expected_points_next_5,expected_points_next_6,points_p10_next_1,points_p10_next_3,points_p10_next_5,points_p10_next_6,points_p50_next_1,points_p50_next_3,points_p50_next_5,points_p50_next_6,points_p90_next_1,points_p90_next_3,points_p90_next_5,points_p90_next_6,previous_season,previous_season_minutes,probability_10_plus_next_1,probability_10_plus_next_3,probability_10_plus_next_5,probability_10_plus_next_6,probability_15_plus_next_1,probability_15_plus_next_3,probability_15_plus_next_5,probability_15_plus_next_6,probability_3_or_fewer_next_1,probability_3_or_fewer_next_3,probability_3_or_fewer_next_5,probability_3_or_fewer_next_6,probability_6_plus_next_1,probability_6_plus_next_3,probability_6_plus_next_5,probability_6_plus_next_6,projection_evidence_source,qualitative_points_delta_next_1,qualitative_points_delta_next_3,qualitative_points_delta_next_5,qualitative_points_delta_next_6,quantitative_expected_points_next_1,quantitative_expected_points_next_3,quantitative_expected_points_next_5,quantitative_expected_points_next_6,scoring_rules_version,value_next_1,value_next_3,value_next_5,value_next_6
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,120,454490,Svoboda,5,Brighton,Defender,5.0,1.0,10.46,31.36,50.2,58.45,0.473,1.377,2.255,2.727,0,0,0,0,0,1.0,1.0,2.0,1.0,4.0,6.0,7.0,0.0,0.0067,0.0217,0.0333,0.0,0.0,0.0033,0.0033,0.303,0.942,1.565,1.872,0,0,0,0,0,1,1,2,1,2,3,3,5,0.0,0.0,0.0,0.0,6.32,20.56,33.92,40.44,0.303,0.942,1.565,1.872,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,,0.0,0.0,0.0,0.0017,0.0033,0.0,0.0,0.0,0.0,0.9933,0.9717,0.935,0.9033,0.0033,0.0133,0.025,0.035,current_season,0.0,0.0,0.0,0.0,0.303,0.942,1.565,1.872,fpl-2026-27,0.0607,0.1883,0.313,0.3743
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,121,451340,Mitoma,5,Brighton,Midfielder,5.9,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1714.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,122,592031,Minteh,5,Brighton,Midfielder,5.8,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,2389.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,123,532529,Hinshelwood,5,Brighton,Midfielder,5.9,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1736.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,124,60307,Groß,5,Brighton,Midfielder,5.8,1.0188,71.14,212.11,353.15,423.1,3.963,11.418,18.492,22.607,0,5.0,9.0,12.0,3.0,10.0,17.0,21.0,9.0,20.0,29.0,34.0,0.0767,0.5633,0.8867,0.965,0.0217,0.28,0.6633,0.8283,3.867,11.91,19.792,24.168,1,7,12,16,3,11,19,24,8,18,28,33,5,0.0,0.0,0.0,0.0,80.06,242.17,406.08,487.88,3.867,11.91,19.792,24.168,1.0,7.0,12.0,16.0,3.0,11.0,19.0,24.0,8.0,18.0,28.0,33.0,2025/26,1636.0,0.0283,0.6717,0.98,0.9917,0.0017,0.2533,0.7967,0.94,0.5533,0.0117,0.0,0.0,0.2167,0.9433,0.9967,0.9983,current_and_previous_season,0.0,0.0,0.0,0.0,3.867,11.91,19.792,24.168,fpl-2026-27,0.6667,2.0534,3.4124,4.167
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,125,463067,Georginio,5,Brighton,Forward,5.3,1.015,19.96,60.9,99.74,119.03,0.847,2.597,4.278,5.168,0,0,1.0,1.0,0,2.0,3.0,4.0,2.0,6.0,9.0,11.0,0.0,0.0233,0.0933,0.1517,0.0,0.0033,0.0133,0.03,0.967,2.655,4.312,5.33,0,0,1,2,0,2,4,5,2,6,9,10,5,0.0,0.0,0.0,0.0,21.45,61.29,102.71,123.31,0.967,2.655,4.312,5.33,0.0,0.0,1.0,2.0,0.0,2.0,4.0,5.0,2.0,6.0,9.0,10.0,2025/26,1776.0,0.0067,0.0267,0.0767,0.13,0.0,0.0033,0.0117,0.02,0.9333,0.7417,0.4883,0.365,0.0267,0.1433,0.275,0.3883,current_and_previous_season,0.0,0.0,0.0,0.0,0.967,2.655,4.312,5.33,fpl-2026-27,0.1824,0.5009,0.8135,1.0056
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,126,219249,O'Riley,5,Brighton,Midfielder,5.4,1.0188,10.85,33.8,55.13,65.58,0.667,2.085,3.488,4.22,0,0,1.0,1.0,0,2.0,3.0,3.0,2.0,5.0,8.0,9.0,0.0017,0.0133,0.0533,0.0817,0.0,0.0033,0.0067,0.0167,0.575,1.73,2.782,3.247,0,0,1,1,0,1,2,3,1,3,6,7,5,0.0,0.0,0.0,0.0,8.06,23.28,39.35,46.47,0.575,1.73,2.782,3.247,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,3.0,6.0,7.0,2025/26,202.0,0.0,0.0033,0.0133,0.0233,0.0,0.0,0.0,0.0017,0.9733,0.905,0.7583,0.6717,0.0267,0.07,0.1133,0.1533,current_and_previous_season,0.0,0.0,0.0,0.0,0.575,1.73,2.782,3.247,fpl-2026-27,0.1065,0.3204,0.5151,0.6012
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,127,514254,Gomez,5,Brighton,Midfielder,5.0,1.0188,67.64,203.64,339.45,406.17,2.918,8.837,14.322,17.387,0,4.0,8.0,10.0,2.0,8.0,14.0,17.0,7.0,15.0,22.0,26.0,0.0317,0.3833,0.8083,0.915,0.005,0.1283,0.4333,0.6467,3.637,10.553,17.377,21.232,1,6,11,13,3,10,17,21,7,16,24,30,5,0.0,0.0,0.0,0.0,81.75,243.84,406.93,488.97,3.637,10.553,17.377,21.232,1.0,6.0,11.0,13.0,3.0,10.0,17.0,21.0,7.0,16.0,24.0,30.0,2025/26,2117.0,0.0333,0.5333,0.9633,0.995,0.0017,0.1783,0.6767,0.8483,0.6367,0.0033,0.0,0.0,0.2067,0.9217,0.9983,1.0,current_and_previous_season,0.0,0.0,0.0,0.0,3.637,10.553,17.377,21.232,fpl-2026-27,0.7273,2.1107,3.4754,4.2464
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,128,536916,Buonanotte,5,Brighton,Midfielder,5.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,81.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,129,509416,Ayari,5,Brighton,Midfielder,5.4,1.0188,51.97,152.54,255.58,307.2,2.115,6.088,10.232,12.382,0,2.0,4.0,6.0,2.0,5.0,9.0,12.0,6.0,11.0,17.0,20.0,0.015,0.1733,0.495,0.6517,0.0017,0.03,0.1833,0.2983,2.463,7.595,12.672,15.387,0,4,7,9,2,7,12,15,6,12,19,23,5,0.0,0.0,0.0,0.0,64.37,195.6,327.97,394.22,2.463,7.595,12.672,15.387,0.0,4.0,7.0,9.0,2.0,7.0,12.0,15.0,6.0,12.0,19.0,23.0,2025/26,1921.0,0.0117,0.2733,0.7067,0.8767,0.0,0.0467,0.335,0.5117,0.8083,0.0983,0.01,0.0,0.1017,0.66,0.96,0.9883,current_and_previous_season,0.0,0.0,0.0,0.0,2.463,7.595,12.672,15.387,fpl-2026-27,0.4562,1.4065,2.3466,2.8494
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,130,467779,Wieffer,5,Brighton,Defender,4.9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1901.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,132,597320,Howell,5,Brighton,Midfielder,4.5,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,92.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,133,549074,Watson,5,Brighton,Midfielder,5.0,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,57.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,134,556637,Oriola,5,Brighton,Midfielder,4.5,1.0188,8.15,23.56,38.25,47.88,0.307,0.915,1.538,1.922,0,0,0,0,0,0,1.0,1.0,1.0,3.0,4.0,5.0,0.0,0.005,0.01,0.0133,0.0,0.0,0.0033,0.005,0.0,0.0,0.0,0.002,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,0.0,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,fpl-2026-27,0.0,0.0,0.0,0.0004
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,135,700308,Yohanna,5,Brighton,Midfielder,4.9,1.0188,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,137,608181,Tzimas,5,Brighton,Forward,5.4,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,132.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_and_previous_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,138,647850,Kostoulas,5,Brighton,Forward,5.6,1.015,55.3,164.26,272.74,328.94,2.432,7.213,11.962,14.588,0,3.0,6.0,8.0,2.0,6.0,11.0,14.0,6.0,14.0,19.0,23.0,0.0283,0.24,0.6183,0.7833,0.0017,0.07,0.2717,0.4383,2.828,8.562,14.095,17.187,0,4,7,10,2,8,13,17,6,14,22,25,5,0.0,0.0,0.0,0.0,63.29,187.54,309.95,371.01,2.828,8.562,14.095,17.187,0.0,4.0,7.0,10.0,2.0,8.0,13.0,17.0,6.0,14.0,22.0,25.0,2025/26,351.0,0.0283,0.3683,0.7867,0.915,0.0,0.0917,0.425,0.6367,0.7133,0.095,0.0067,0.0,0.1633,0.7333,0.9667,0.99,current_and_previous_season,0.0,0.0,0.0,0.0,2.828,8.562,14.095,17.187,fpl-2026-27,0.5051,1.5289,2.517,3.0691
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,139,487117,Ferguson,5,Brighton,Forward,5.0,1.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2025/26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,328,222694,Struijk,5,Brighton,Defender,4.9,1.0,20.16,52.79,89.09,106.68,0.922,2.612,4.305,5.16,0,0,1.0,1.0,0,1.0,3.0,4.0,3.0,7.0,10.0,11.0,0.0033,0.04,0.11,0.15,0.0017,0.0117,0.0283,0.0367,1.06,3.138,5.013,6.302,0,0,1,2,1,2,4,5,3,8,10,12,5,0.0,0.0,0.0,0.0,23.31,68.64,115.96,142.29,1.06,3.138,5.013,6.302,0.0,0.0,1.0,2.0,1.0,2.0,4.0,5.0,3.0,8.0,10.0,12.0,2025/26,2935.0,0.0033,0.045,0.1233,0.19,0.0,0.01,0.03,0.0633,0.9083,0.7083,0.4433,0.3067,0.0533,0.175,0.3383,0.455,current_and_previous_season,0.0,0.0,0.0,0.0,1.06,3.138,5.013,6.302,fpl-2026-27,0.2163,0.6405,1.0231,1.286
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,504,610799,Vuskovic,5,Brighton,Defender,5.0,1.0,69.13,208.08,348.14,419.26,2.653,8.585,13.977,17.168,0,3.0,6.0,10.0,2.0,8.0,14.0,16.0,7.0,15.0,22.0,26.0,0.0183,0.3817,0.7483,0.9,0.0033,0.1133,0.4433,0.6383,2.92,9.558,15.175,18.942,0,4,8,11,2,9,15,18,7,16,23,28,5,0.0,0.0,0.0,0.0,75.55,230.61,384.48,461.75,2.92,9.558,15.175,18.942,0.0,4.0,8.0,11.0,2.0,9.0,15.0,18.0,7.0,16.0,23.0,28.0,2025/26,0.0,0.0133,0.4617,0.81,0.9333,0.0017,0.145,0.5183,0.7433,0.6717,0.0967,0.0067,0.0033,0.1883,0.7867,0.965,0.9867,current_season,0.0,0.0,0.0,0.0,2.92,9.558,15.175,18.942,fpl-2026-27,0.584,1.9117,3.035,3.7883
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,594,538007,David,5,Brighton,Forward,5.9,1.015,11.02,32.83,53.03,62.91,0.74,2.113,3.373,4.027,0,0,1.0,1.0,0,1.0,2.0,3.0,2.0,5.0,8.0,9.0,0.0083,0.0233,0.055,0.0767,0.0017,0.0033,0.0083,0.0133,0.558,1.657,2.632,3.197,0,0,1,1,0,1,2,3,1,4,5,6,5,0.0,0.0,0.0,0.0,8.46,24.25,41.17,50.39,0.558,1.657,2.632,3.197,0.0,0.0,1.0,1.0,0.0,1.0,2.0,3.0,1.0,4.0,5.0,6.0,,0.0,0.0,0.005,0.0117,0.02,0.0,0.0,0.0017,0.0017,0.97,0.8933,0.7533,0.665,0.0083,0.0517,0.1,0.1483,current_season,0.0,0.0,0.0,0.0,0.558,1.657,2.632,3.197,fpl-2026-27,0.0946,0.2808,0.446,0.5418
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,600,612855,Osman,5,Brighton,Midfielder,5.0,1.0188,12.9,41.27,68.37,82.9,0.725,2.255,3.697,4.52,0,1.0,1.0,2.0,1.0,2.0,3.0,4.0,1.0,4.0,7.0,8.0,0.0017,0.0017,0.0233,0.0517,0.0,0.0,0.0017,0.0017,0.637,1.843,2.975,3.557,0,0,1,1,1,2,3,3,1,3,5,6,5,0.0,0.0,0.0,0.0,10.25,31.31,51.62,61.79,0.637,1.843,2.975,3.557,0.0,0.0,1.0,1.0,1.0,2.0,3.0,3.0,1.0,3.0,5.0,6.0,2024/25,0.0,0.0,0.0,0.0083,0.0183,0.0,0.0,0.0,0.0017,0.9767,0.91,0.7217,0.5667,0.0117,0.0433,0.095,0.13,current_season,0.0,0.0,0.0,0.0,0.637,1.843,2.975,3.557,fpl-2026-27,0.1273,0.3687,0.595,0.7113
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,605,611695,Yalcouyé,5,Brighton,Midfielder,4.5,1.0188,39.54,126.59,213.75,256.99,2.207,7.037,11.707,14.43,0,2.0,5.0,7.0,1.0,6.0,11.0,13.0,6.0,13.0,20.0,24.0,0.0267,0.2483,0.575,0.7333,0.0,0.0717,0.2683,0.4283,2.155,6.432,10.603,12.842,0,3,5,7,1,5,10,12,6,11,17,20,5,0.0,0.0,0.0,0.0,44.51,133.93,224.55,270.68,2.155,6.432,10.603,12.842,0.0,3.0,5.0,7.0,1.0,5.0,10.0,12.0,6.0,11.0,17.0,20.0,2025/26,0.0,0.0133,0.1817,0.515,0.7,0.0017,0.045,0.1883,0.3233,0.84,0.2117,0.0083,0.0033,0.105,0.4933,0.895,0.9767,current_season,0.0,0.0,0.0,0.0,2.155,6.432,10.603,12.842,fpl-2026-27,0.4789,1.4292,2.3563,2.8537
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,614,512123,Hadjam,5,Brighton,Defender,4.5,1.0,8.87,27.12,45.6,54.57,0.32,1.083,1.733,2.128,0,0,0,0,0,0,0,1.0,1.0,4.0,6.0,7.0,0.0,0.0117,0.02,0.0267,0.0,0.0,0.0,0.0017,0.392,1.148,1.947,2.405,0,0,0,0,0,0,0,1,1,4,6,7,4,0.0,0.0,0.0,0.0,10.58,30.86,50.73,61.12,0.392,1.148,1.947,2.405,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,6.0,7.0,,0.0,0.0017,0.0117,0.0283,0.0417,0.0,0.0033,0.0067,0.0083,0.9533,0.8767,0.775,0.7333,0.0183,0.0667,0.1283,0.1733,current_season,0.0,0.0,0.0,0.0,0.392,1.148,1.947,2.405,fpl-2026-27,0.087,0.2552,0.4326,0.5344
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,624,519324,Cozier-Duberry,5,Brighton,Midfielder,5.0,1.025,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2024/25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,639,592984,Andrés,5,Brighton,Midfielder,5.5,1.0312,29.24,92.12,150.95,179.86,1.423,4.105,6.645,7.95,0,1.0,2.0,3.0,1.0,3.0,6.0,7.0,4.0,9.0,13.0,15.0,0.015,0.0783,0.235,0.325,0.0017,0.0133,0.07,0.1117,1.383,4.103,6.587,7.917,0,1,2,3,1,3,6,7,4,9,12,14,3,0.0,0.0,0.0,0.0,31.68,95.52,157.14,187.51,1.383,4.103,6.587,7.917,0.0,1.0,2.0,3.0,1.0,3.0,6.0,7.0,4.0,9.0,12.0,14.0,,0.0,0.0033,0.08,0.23,0.3083,0.0,0.0133,0.0517,0.095,0.8967,0.5383,0.2583,0.155,0.065,0.275,0.5183,0.6317,current_season,0.0,0.0,0.0,0.0,1.383,4.103,6.587,7.917,fpl-2026-27,0.2515,0.7461,1.1976,1.4394
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,652,471551,Azeez,5,Brighton,Midfielder,5.5,1.0312,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,current_season,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,fpl-2026-27,0.0,0.0,0.0,0.0
player-sim-2.0,player-sim-2.0,player-sim-3.0-candidate,holdout_rejected,658,661016,Ibrahim,5,Brighton,Midfielder,4.5,1.0375,13.79,40.9,64.13,76.62,0.592,1.69,2.682,3.218,0,0,0,0,0,1.0,2.0,2.0,2.0,4.0,7.0,7.0,0.0033,0.025,0.035,0.055,0.0,0.0017,0.0083,0.0117,0.747,2.12,3.533,4.288,0,0,0,0,0,2,3,4,3,5,8,9,2,0.0,0.0,0.0,0.0,20.27,58.85,97.44,117.33,0.747,2.12,3.533,4.288,0.0,0.0,0.0,0.0,0.0,2.0,3.0,4.0,3.0,5.0,8.0,9.0,,0.0,0.0017,0.0117,0.0467,0.0783,0.0,0.0,0.0067,0.0133,0.96,0.7833,0.595,0.4883,0.0183,0.0833,0.2217,0.295,current_season,0.0,0.0,0.0,0.0,0.747,2.12,3.533,4.288,fpl-2026-27,0.1659,0.4711,0.7852,0.953
